id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1061462600939057154,johnohare7,"@GOP The fires are the most destructive in California's history. ""We're in the seventh year of a drought. Our weather conditions out there, and our fuel conditions are absolutely right for fire, climate change is destroying us.” #ClimateChangeIsReal #globalwarming #wildfires #climate https://t.co/pZIvjzgM9X",Sun Nov 11 03:36:19 +0000 2018,11/11/2018 03:36:19,,en,11134252,GOP,15307211,1061429552319217664,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1047651784297078784/_uRGrAHX_normal.jpg,747,1554,,http://twitter.com/johnohare7/statuses/1061462600939057154,"{""hashtags"":[{""text"":""ClimateChangeIsReal"",""indices"":[229,249]},{""text"":""globalwarming"",""indices"":[250,264]},{""text"":""wildfires"",""indices"":[265,275]},{""text"":""climate"",""indices"":[276,284]}],""symbols"":[],""user_mentions"":[{""screen_name"":""GOP"",""name"":""GOP"",""id"":11134252,""id_str"":""11134252"",""indices"":[0,4]}],""urls"":[],""media"":[{""id"":1061462592181350400,""id_str"":""1061462592181350400"",""indices"":[285,308],""media_url"":""http://pbs.twimg.com/media/DrsSmo1VsAA78X9.jpg"",""media_url_https"":""https://pbs.twimg.com/media/DrsSmo1VsAA78X9.jpg"",""url"":""https://t.co/pZIvjzgM9X"",""display_url"":""pic.twitter.com/pZIvjzgM9X"",""expanded_url"":""https://twitter.com/johnohare7/status/1061462600939057154/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":437,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":1000,""h"":642,""resize"":""fit""},""medium"":{""w"":1000,""h"":642,""resize"":""fit""}}}]}"
1061456893212848129,SolarPowerEng,"#GlobalWarming ? Well...ppl learnt that was bull.... Now they say climate change ..&amp; that's toward #freezing for the most part of the Northern Hemisphere...
#nowarming.... https://t.co/9RCBeFNPWK",Sun Nov 11 03:13:38 +0000 2018,11/11/2018 03:13:38,,en,,,180464396,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1253776222/GRACE_OCEAN_normal.JPG,1161,1671,,http://twitter.com/SolarPowerEng/statuses/1061456893212848129,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[0,14]},{""text"":""freezing"",""indices"":[103,112]},{""text"":""nowarming"",""indices"":[161,171]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/9RCBeFNPWK"",""expanded_url"":""https://twitter.com/ezralevant/status/1061443871941509120"",""display_url"":""twitter.com/ezralevant/sta…"",""indices"":[176,199]}]}"
1061455015976460288,RomanRunsCA,"Y’all climate change deniers can’t complain when you have to throw billions, and soon trillions, to fight the natural disasters that are caused by us. #globalwarming #ClimateChangeIsReal #CaliforniaWildfires #wildfires #campfire",Sun Nov 11 03:06:11 +0000 2018,11/11/2018 03:06:11,,en,,,2200700257,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/877998074102206464/_m5nsGi8_normal.jpg,326,485,Sacramento,http://twitter.com/RomanRunsCA/statuses/1061455015976460288,"{""hashtags"":[{""text"":""globalwarming"",""indices"":[151,165]},{""text"":""ClimateChangeIsReal"",""indices"":[166,186]},{""text"":""CaliforniaWildfires"",""indices"":[187,207]},{""text"":""wildfires"",""indices"":[208,218]},{""text"":""campfire"",""indices"":[219,228]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1061451029202399232,flymammabear,"It is so hard to understand how someone I love and respect can deny global warming is caused by humans.  However, it is our actual reality.  Scientific proof will not help change any minds that don’t already believe in climate change #climatechange #GlobalWarming #sciencematters https://t.co/v41R7xLLOw",Sun Nov 11 02:50:20 +0000 2018,11/11/2018 02:50:20,,en,,,1020468114171953152,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1020473024779190272/gQ8BWoqz_normal.jpg,113,358,"Arizona, USA",http://twitter.com/flymammabear/statuses/1061451029202399232,"{""hashtags"":[{""text"":""climatechange"",""indices"":[234,248]},{""text"":""GlobalWarming"",""indices"":[249,263]},{""text"":""sciencematters"",""indices"":[264,279]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/v41R7xLLOw"",""expanded_url"":""https://twitter.com/MarkJKremer/status/1061307093024686081"",""display_url"":""twitter.com/MarkJKremer/st…"",""indices"":[280,303]}]}"
1061450321644392448,navy100,"RT @IBDeditorials: #GlobalWarming: In a deep blue state where Trump got less than 37% of the vote in 2016, 56% of Washington voters rejected the #CO2 tax. https://t.co/2veiGfis1a #climate change #carbontax",Sun Nov 11 02:47:32 +0000 2018,11/11/2018 02:47:32,,en,,,48070183,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/450044237543776257/8P1lmoly_normal.jpeg,437,57,"Jacksonville, Fl",http://twitter.com/navy100/statuses/1061450321644392448,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[19,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IBDeditorials"",""name"":""IBDeditorials"",""id"":18513241,""id_str"":""18513241"",""indices"":[3,17]}],""urls"":[]}"
1061448251780554754,Catscan314,"RT @Towherenow: @LunaLuvgood2017 @Liz_Griffin12 Maybe after these terrible fires, and those that also ravaged Europe this year, people will take notice...climate change IS happening, dryer, hotter summers, leaving everything tinder dry...how many more people have to die or lose everything? 😞😢 #climatechange #GlobalWarming",Sun Nov 11 02:39:18 +0000 2018,11/11/2018 02:39:18,,en,,,838753528738951169,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/838757817838370816/OiAj0fDl_normal.jpg,553,260,"Pittsburgh, PA",http://twitter.com/Catscan314/statuses/1061448251780554754,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Towherenow"",""name"":""Paul 🍂❄️🍁"",""id"":67448523,""id_str"":""67448523"",""indices"":[3,14]},{""screen_name"":""LunaLuvgood2017"",""name"":""Luna Lovegood ✨💥✨"",""id"":2918161040,""id_str"":""2918161040"",""indices"":[16,32]},{""screen_name"":""Liz_Griffin12"",""name"":""LG"",""id"":355458302,""id_str"":""355458302"",""indices"":[33,47]}],""urls"":[]}"
1061448115692232705,PriscillaEvan18,"RT @Towherenow: @LunaLuvgood2017 @Liz_Griffin12 Maybe after these terrible fires, and those that also ravaged Europe this year, people will take notice...climate change IS happening, dryer, hotter summers, leaving everything tinder dry...how many more people have to die or lose everything? 😞😢 #climatechange #GlobalWarming",Sun Nov 11 02:38:46 +0000 2018,11/11/2018 02:38:46,,en,,,2299833194,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/960327507059859457/sS343Nm0_normal.jpg,1206,3246,,http://twitter.com/PriscillaEvan18/statuses/1061448115692232705,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Towherenow"",""name"":""Paul 🍂❄️🍁"",""id"":67448523,""id_str"":""67448523"",""indices"":[3,14]},{""screen_name"":""LunaLuvgood2017"",""name"":""Luna Lovegood ✨💥✨"",""id"":2918161040,""id_str"":""2918161040"",""indices"":[16,32]},{""screen_name"":""Liz_Griffin12"",""name"":""LG"",""id"":355458302,""id_str"":""355458302"",""indices"":[33,47]}],""urls"":[]}"
1061447611796897792,katsmeowville,"RT @Towherenow: @LunaLuvgood2017 @Liz_Griffin12 Maybe after these terrible fires, and those that also ravaged Europe this year, people will take notice...climate change IS happening, dryer, hotter summers, leaving everything tinder dry...how many more people have to die or lose everything? 😞😢 #climatechange #GlobalWarming",Sun Nov 11 02:36:46 +0000 2018,11/11/2018 02:36:46,,en,,,1049380910414659585,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/1056723209129811969/DM3H3MDO_normal.jpg,1167,1489,USA,http://twitter.com/katsmeowville/statuses/1061447611796897792,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Towherenow"",""name"":""Paul 🍂❄️🍁"",""id"":67448523,""id_str"":""67448523"",""indices"":[3,14]},{""screen_name"":""LunaLuvgood2017"",""name"":""Luna Lovegood ✨💥✨"",""id"":2918161040,""id_str"":""2918161040"",""indices"":[16,32]},{""screen_name"":""Liz_Griffin12"",""name"":""LG"",""id"":355458302,""id_str"":""355458302"",""indices"":[33,47]}],""urls"":[]}"
1061445113824432128,Patti_lynnAZ,"RT @Towherenow: @LunaLuvgood2017 @Liz_Griffin12 Maybe after these terrible fires, and those that also ravaged Europe this year, people will take notice...climate change IS happening, dryer, hotter summers, leaving everything tinder dry...how many more people have to die or lose everything? 😞😢 #climatechange #GlobalWarming",Sun Nov 11 02:26:50 +0000 2018,11/11/2018 02:26:50,,en,,,598060074,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/979073557933178880/UYw-shzy_normal.jpg,2304,2114,Arizona,http://twitter.com/Patti_lynnAZ/statuses/1061445113824432128,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Towherenow"",""name"":""Paul 🍂❄️🍁"",""id"":67448523,""id_str"":""67448523"",""indices"":[3,14]},{""screen_name"":""LunaLuvgood2017"",""name"":""Luna Lovegood ✨💥✨"",""id"":2918161040,""id_str"":""2918161040"",""indices"":[16,32]},{""screen_name"":""Liz_Griffin12"",""name"":""LG"",""id"":355458302,""id_str"":""355458302"",""indices"":[33,47]}],""urls"":[]}"
1061444936250183680,LunaLuvgood2017,"RT @Towherenow: @LunaLuvgood2017 @Liz_Griffin12 Maybe after these terrible fires, and those that also ravaged Europe this year, people will take notice...climate change IS happening, dryer, hotter summers, leaving everything tinder dry...how many more people have to die or lose everything? 😞😢 #climatechange #GlobalWarming",Sun Nov 11 02:26:08 +0000 2018,11/11/2018 02:26:08,,en,,,2918161040,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1045513494345306113/3PmFWr6I_normal.jpg,97032,86889,PNW USA via Hogwarts UK ,http://twitter.com/LunaLuvgood2017/statuses/1061444936250183680,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Towherenow"",""name"":""Paul 🍂❄️🍁"",""id"":67448523,""id_str"":""67448523"",""indices"":[3,14]},{""screen_name"":""LunaLuvgood2017"",""name"":""Luna Lovegood ✨💥✨"",""id"":2918161040,""id_str"":""2918161040"",""indices"":[16,32]},{""screen_name"":""Liz_Griffin12"",""name"":""LG"",""id"":355458302,""id_str"":""355458302"",""indices"":[33,47]}],""urls"":[]}"
1061440829103976448,gerry6868,RT @JWSpry: CLIMATE CHANGE : It's Easier To Fool People Than To Convince Them That They Have Been Fooled https://t.co/4CBI27vz4e via @JWSpry #ClimateChange #GlobalWarming #GlobalWeirding #COP24 #Auspol #CDNpoli #UKpoli,Sun Nov 11 02:09:48 +0000 2018,11/11/2018 02:09:48,,de,,,351117961,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/845724990829932545/So6-4of1_normal.jpg,1150,1385,D - Zentraloberfranken,http://twitter.com/gerry6868/statuses/1061440829103976448,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JWSpry"",""name"":""JWSpry 🇦🇶"",""id"":23023227,""id_str"":""23023227"",""indices"":[3,10]}],""urls"":[{""url"":""https://t.co/4CBI27vz4e"",""expanded_url"":""https://climatism.blog/2018/08/09/climate-change-its-easier-to-fool-people-than-to-convince-them-that-they-have-been-fooled/"",""display_url"":""climatism.blog/2018/08/09/cli…"",""indices"":[105,128]}]}"
1061439451174502401,TrumpRepClub,"RT @IBDeditorials: #GlobalWarming: In a deep blue state where Trump got less than 37% of the vote in 2016, 56% of Washington voters rejected the #CO2 tax. https://t.co/2veiGfis1a #climate change #carbontax",Sun Nov 11 02:04:20 +0000 2018,11/11/2018 02:04:20,,en,,,1031293353634279424,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1032259893032415232/3ghthNea_normal.jpg,327,1091,United States,http://twitter.com/TrumpRepClub/statuses/1061439451174502401,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[19,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IBDeditorials"",""name"":""IBDeditorials"",""id"":18513241,""id_str"":""18513241"",""indices"":[3,17]}],""urls"":[]}"
1061439069656367104,BreathingDelhi,"@nntaleb Guess whose a #climate change denial #shill? @jordanbpeterson

#climatechange #GlobalWarming 

https://t.co/k9SivmyIyj",Sun Nov 11 02:02:49 +0000 2018,11/11/2018 02:02:49,,en,381289719,nntaleb,853982779071225858,,"<a href=""https://telltalebot.herokuapp.com/"" rel=""nofollow"">MatangiYantra</a>",http://pbs.twimg.com/profile_images/854035276687171584/_sSFeWOS_normal.jpg,378,634,Earth,http://twitter.com/BreathingDelhi/statuses/1061439069656367104,"{""hashtags"":[{""text"":""climate"",""indices"":[23,31]},{""text"":""shill"",""indices"":[46,52]},{""text"":""climatechange"",""indices"":[72,86]},{""text"":""GlobalWarming"",""indices"":[87,101]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nntaleb"",""name"":""Nassim Nicholas Taleb"",""id"":381289719,""id_str"":""381289719"",""indices"":[0,8]},{""screen_name"":""jordanbpeterson"",""name"":""Jordan B Peterson"",""id"":95092020,""id_str"":""95092020"",""indices"":[54,70]}],""urls"":[{""url"":""https://t.co/k9SivmyIyj"",""expanded_url"":""https://youtu.be/pBbvehbomrY"",""display_url"":""youtu.be/pBbvehbomrY"",""indices"":[104,127]}]}"
1061438366313369601,ChicoBlank,"@nntaleb Guess whose a #climate change denial #shill? @jordanbpeterson

#climatechange #GlobalWarming 

https://t.co/C7X97yF6yF",Sun Nov 11 02:00:01 +0000 2018,11/11/2018 02:00:01,,en,381289719,nntaleb,1057339712011030528,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/1057699930893017088/goUbRxM1_normal.jpg,37,6,,http://twitter.com/ChicoBlank/statuses/1061438366313369601,"{""hashtags"":[{""text"":""climate"",""indices"":[23,31]},{""text"":""shill"",""indices"":[46,52]},{""text"":""climatechange"",""indices"":[72,86]},{""text"":""GlobalWarming"",""indices"":[87,101]}],""symbols"":[],""user_mentions"":[{""screen_name"":""nntaleb"",""name"":""Nassim Nicholas Taleb"",""id"":381289719,""id_str"":""381289719"",""indices"":[0,8]},{""screen_name"":""jordanbpeterson"",""name"":""Jordan B Peterson"",""id"":95092020,""id_str"":""95092020"",""indices"":[54,70]}],""urls"":[{""url"":""https://t.co/C7X97yF6yF"",""expanded_url"":""https://youtu.be/pBbvehbomrY"",""display_url"":""youtu.be/pBbvehbomrY"",""indices"":[104,127]}]}"
1061438289884790785,MidSentryModern,"RT @climateguyw: Extreme Temperature Diary- November 9, 2018- Topic: Deadly California Fires Burn Yet Again…More Climate Change Connections
New post on-(https://t.co/DqTUVZvnxD ) (https://t.co/qQZK0RGw6d)
#ClimateChangeIsReal #GlobalWarming #sciencetwitter #Science #climatechange https://t.co/MJfG3IhQDX",Sun Nov 11 01:59:43 +0000 2018,11/11/2018 01:59:43,,en,,,136405463,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/1045483114900779008/Kz-Hwb--_normal.jpg,1086,5001,,http://twitter.com/MidSentryModern/statuses/1061438289884790785,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""climateguyw"",""name"":""Guy Walton"",""id"":766072848268091400,""id_str"":""766072848268091392"",""indices"":[3,15]}],""urls"":[]}"
1061433985862115329,ksw1monk,RT @JWSpry: CLIMATE CHANGE : It's Easier To Fool People Than To Convince Them That They Have Been Fooled https://t.co/4CBI27vz4e via @JWSpry #ClimateChange #GlobalWarming #GlobalWeirding #COP24 #Auspol #CDNpoli #UKpoli,Sun Nov 11 01:42:37 +0000 2018,11/11/2018 01:42:37,,en,,,1704102908,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/931989871060758529/xl-NXJlR_normal.jpg,718,444,front room,http://twitter.com/ksw1monk/statuses/1061433985862115329,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JWSpry"",""name"":""JWSpry 🇦🇶"",""id"":23023227,""id_str"":""23023227"",""indices"":[3,10]}],""urls"":[{""url"":""https://t.co/4CBI27vz4e"",""expanded_url"":""https://climatism.blog/2018/08/09/climate-change-its-easier-to-fool-people-than-to-convince-them-that-they-have-been-fooled/"",""display_url"":""climatism.blog/2018/08/09/cli…"",""indices"":[105,128]}]}"
1061433704348696576,JWSpry,RT @JWSpry: CLIMATE CHANGE : It's Easier To Fool People Than To Convince Them That They Have Been Fooled https://t.co/4CBI27vz4e via @JWSpry #ClimateChange #GlobalWarming #GlobalWeirding #COP24 #Auspol #CDNpoli #UKpoli,Sun Nov 11 01:41:30 +0000 2018,11/11/2018 01:41:30,,en,,,23023227,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/529257274598895616/cDnYp6Th_normal.jpeg,5302,994,"Bali, Indonesia",http://twitter.com/JWSpry/statuses/1061433704348696576,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""JWSpry"",""name"":""JWSpry 🇦🇶"",""id"":23023227,""id_str"":""23023227"",""indices"":[3,10]}],""urls"":[{""url"":""https://t.co/4CBI27vz4e"",""expanded_url"":""https://climatism.blog/2018/08/09/climate-change-its-easier-to-fool-people-than-to-convince-them-that-they-have-been-fooled/"",""display_url"":""climatism.blog/2018/08/09/cli…"",""indices"":[105,128]}]}"
1061432151021887488,dickensgirl,"RT @Towherenow: @LunaLuvgood2017 @Liz_Griffin12 Maybe after these terrible fires, and those that also ravaged Europe this year, people will take notice...climate change IS happening, dryer, hotter summers, leaving everything tinder dry...how many more people have to die or lose everything? 😞😢 #climatechange #GlobalWarming",Sun Nov 11 01:35:19 +0000 2018,11/11/2018 01:35:19,,en,,,22149904,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1060905417205784578/6Wu4qg_U_normal.jpg,2323,2829,Wisconsin,http://twitter.com/dickensgirl/statuses/1061432151021887488,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Towherenow"",""name"":""Paul 🍂❄️🍁"",""id"":67448523,""id_str"":""67448523"",""indices"":[3,14]},{""screen_name"":""LunaLuvgood2017"",""name"":""Luna Lovegood ✨💥✨"",""id"":2918161040,""id_str"":""2918161040"",""indices"":[16,32]},{""screen_name"":""Liz_Griffin12"",""name"":""LG"",""id"":355458302,""id_str"":""355458302"",""indices"":[33,47]}],""urls"":[]}"
1061429461487403008,orridge_anna,"RT @climateguyw: Extreme Temperature Diary- November 9, 2018- Topic: Deadly California Fires Burn Yet Again…More Climate Change Connections
New post on-(https://t.co/DqTUVZvnxD ) (https://t.co/qQZK0RGw6d)
#ClimateChangeIsReal #GlobalWarming #sciencetwitter #Science #climatechange https://t.co/MJfG3IhQDX",Sun Nov 11 01:24:38 +0000 2018,11/11/2018 01:24:38,,en,,,3323767361,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/925664449020776448/_ssqyPvm_normal.jpg,1587,2064,,http://twitter.com/orridge_anna/statuses/1061429461487403008,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""climateguyw"",""name"":""Guy Walton"",""id"":766072848268091400,""id_str"":""766072848268091392"",""indices"":[3,15]}],""urls"":[]}"
1061426386542477312,scarletmonahan,Here comes the rain. #climate #change #climatechange #ClimateAction #ClimateChangeIsReal #poetry #poem #poet #GlobalWarming #spokenword #poetrylyrics https://t.co/FBToHSU5t9 13,Sun Nov 11 01:12:25 +0000 2018,11/11/2018 01:12:25,,en-gb,,,292619181,,"<a href=""http://www.autotweeter.in/"" rel=""nofollow"">autotweet scheduler</a>",http://pbs.twimg.com/profile_images/812089146256683008/PB8sS7jY_normal.jpg,360183,25047,UK,http://twitter.com/scarletmonahan/statuses/1061426386542477312,"{""hashtags"":[{""text"":""climate"",""indices"":[21,29]},{""text"":""change"",""indices"":[30,37]},{""text"":""climatechange"",""indices"":[38,52]},{""text"":""ClimateAction"",""indices"":[53,67]},{""text"":""ClimateChangeIsReal"",""indices"":[68,88]},{""text"":""poetry"",""indices"":[89,96]},{""text"":""poem"",""indices"":[97,102]},{""text"":""poet"",""indices"":[103,108]},{""text"":""GlobalWarming"",""indices"":[109,123]},{""text"":""spokenword"",""indices"":[124,135]},{""text"":""poetrylyrics"",""indices"":[136,149]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1054498773093834800,""id_str"":""1054498773093834753"",""indices"":[150,173],""media_url"":""http://pbs.twimg.com/ext_tw_video_thumb/1054498773093834753/pu/img/J1psUCPGLs55ChKm.jpg"",""media_url_https"":""https://pbs.twimg.com/ext_tw_video_thumb/1054498773093834753/pu/img/J1psUCPGLs55ChKm.jpg"",""url"":""https://t.co/FBToHSU5t9"",""display_url"":""pic.twitter.com/FBToHSU5t9"",""expanded_url"":""https://twitter.com/scarletmonahan/status/1054500317386194944/video/1"",""type"":""photo"",""sizes"":{""small"":{""w"":680,""h"":408,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""large"":{""w"":800,""h"":480,""resize"":""fit""},""medium"":{""w"":800,""h"":480,""resize"":""fit""}},""source_status_id"":1054500317386195000,""source_status_id_str"":""1054500317386194944"",""source_user_id"":292619181,""source_user_id_str"":""292619181""}]}"
1061426025832374272,1Xtrem,"RT @IBDeditorials: #GlobalWarming: In a deep blue state where Trump got less than 37% of the vote in 2016, 56% of Washington voters rejected the #CO2 tax. https://t.co/2veiGfis1a #climate change #carbontax",Sun Nov 11 01:10:59 +0000 2018,11/11/2018 01:10:59,,en,,,1732554619,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",http://pbs.twimg.com/profile_images/763251907154489344/QrnAo1WF_normal.jpg,1055,1698,Texas ,http://twitter.com/1Xtrem/statuses/1061426025832374272,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[19,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IBDeditorials"",""name"":""IBDeditorials"",""id"":18513241,""id_str"":""18513241"",""indices"":[3,17]}],""urls"":[]}"
1061425460444385280,DeepSeaImage,RT @ProjectDrawdown: 6 ways ordinary people can prevent climate change: @NBCNewsBETTER talks with @CrystalChissell of #ProjectDrawdown about what each of us can do to reverse #globalwarming and become part of the solution to climate change. https://t.co/3Bw2IcgYy9,Sun Nov 11 01:08:44 +0000 2018,11/11/2018 01:08:44,,sr,,,1019639768810999813,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1038273554305957890/5_dsSQMP_normal.jpg,518,508,,http://twitter.com/DeepSeaImage/statuses/1061425460444385280,"{""hashtags"":[{""text"":""ProjectDrawdown"",""indices"":[118,134]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ProjectDrawdown"",""name"":""Drawdown"",""id"":2666790169,""id_str"":""2666790169"",""indices"":[3,19]},{""screen_name"":""NBCNewsBETTER"",""name"":""NBCNewsBETTER"",""id"":788449902997233700,""id_str"":""788449902997233664"",""indices"":[72,86]},{""screen_name"":""CrystalChissell"",""name"":""Crystal Chissell"",""id"":69358077,""id_str"":""69358077"",""indices"":[98,114]}],""urls"":[]}"
1061425395369734144,Newsbeat1,"RT @IBDeditorials: #GlobalWarming: In a deep blue state where Trump got less than 37% of the vote in 2016, 56% of Washington voters rejected the #CO2 tax. https://t.co/2veiGfis1a #climate change #carbontax",Sun Nov 11 01:08:29 +0000 2018,11/11/2018 01:08:29,,en,,,729046128,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,413,1289,,http://twitter.com/Newsbeat1/statuses/1061425395369734144,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[19,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IBDeditorials"",""name"":""IBDeditorials"",""id"":18513241,""id_str"":""18513241"",""indices"":[3,17]}],""urls"":[]}"
1061425038862229505,hbcampbell,"RT @IBDeditorials: #GlobalWarming: In a deep blue state where Trump got less than 37% of the vote in 2016, 56% of Washington voters rejected the #CO2 tax. https://t.co/2veiGfis1a #climate change #carbontax",Sun Nov 11 01:07:04 +0000 2018,11/11/2018 01:07:04,,en,,,116136264,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/918259748092502016/QyJwSo_g_normal.jpg,6421,7052,Galt's Gulch,http://twitter.com/hbcampbell/statuses/1061425038862229505,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[19,33]}],""symbols"":[],""user_mentions"":[{""screen_name"":""IBDeditorials"",""name"":""IBDeditorials"",""id"":18513241,""id_str"":""18513241"",""indices"":[3,17]}],""urls"":[]}"
1061424616936157184,1855wannareno,"Is modern science polluted ? Climate change + global warming = Tax (HST) on Carbon tax.....BIG BUSINESS !!!  LESS MONEY IN YOUR POCKET

 #scienceandenvironment #science #climatechange #globalwarming #taxontax https://t.co/RtUglYqt10",Sun Nov 11 01:05:23 +0000 2018,11/11/2018 01:05:23,,en,,,538638334,,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",http://pbs.twimg.com/profile_images/1974643473/twitter_pic_normal.jpg,863,2022,"Whitby, Ontario",http://twitter.com/1855wannareno/statuses/1061424616936157184,"{""hashtags"":[{""text"":""scienceandenvironment"",""indices"":[137,159]},{""text"":""science"",""indices"":[160,168]},{""text"":""climatechange"",""indices"":[169,183]},{""text"":""globalwarming"",""indices"":[184,198]},{""text"":""taxontax"",""indices"":[199,208]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/RtUglYqt10"",""expanded_url"":""https://lnkd.in/ga57MMW"",""display_url"":""lnkd.in/ga57MMW"",""indices"":[209,232]}]}"
1061424532014223361,IBDeditorials,"#GlobalWarming: In a deep blue state where Trump got less than 37% of the vote in 2016, 56% of Washington voters rejected the #CO2 tax. https://t.co/2veiGfis1a #climate change #carbontax",Sun Nov 11 01:05:03 +0000 2018,11/11/2018 01:05:03,,en,,,18513241,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",http://pbs.twimg.com/profile_images/81560240/twitterlogo_2_normal.jpg,18670,4661,"Los Angeles, CA",http://twitter.com/IBDeditorials/statuses/1061424532014223361,"{""hashtags"":[{""text"":""GlobalWarming"",""indices"":[0,14]},{""text"":""CO2"",""indices"":[126,130]},{""text"":""climate"",""indices"":[160,168]},{""text"":""carbontax"",""indices"":[176,186]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/2veiGfis1a"",""expanded_url"":""http://ow.ly/F4L130mz8bl"",""display_url"":""ow.ly/F4L130mz8bl"",""indices"":[136,159]}]}"
